SampleID,Az_true,El_true,AzSector,ElSector,Sector,MUSIC_Az,MUSIC_El,GCC_Angle,ILD_dB,RMS_mean,FFT_PeakFreq,SpecEntropyNorm
338,-20.3391865310513,30.6283031109151,Az_-30to-20,El_30to40,Az_-30to-20_El_30to40,-20,30,30.613242081602,0.0157249369401944-2.24425728072571i,0.303753983294262+7.40775965205401e-05i,792.421875,0.739527182771283
339,-27.4083763681398,40.3249480308446,Az_-30to-20,El_40to50,Az_-30to-20_El_40to50,-28,40,40.3872935664052,-0.0063171431759943-3.04458950547614i,0.314577462925975-9.68999040774424e-05i,2124.609375,0.736975674132713
340,-28.4494737950413,43.4956431138309,Az_-30to-20,El_40to50,Az_-30to-20_El_40to50,-29,44,43.4568368306061,0.0104183498845117-2.28851361849548i,0.316491567875488+9.25621350585416e-05i,671.8359375,0.737366915841976
341,-24.2311689910303,42.7028303825816,Az_-30to-20,El_40to50,Az_-30to-20_El_40to50,-24,43,42.6819056268865,-0.0063777216872256-2.24485973522567i,0.312670833119224+8.78597807801862e-06i,505.3125,0.740078417157283
342,-27.5873162693528,42.8476413769542,Az_-30to-20,El_40to50,Az_-30to-20_El_40to50,-27,42,42.5977367929883,-0.0127751645548163-2.28470644257134i,0.314186211483744-5.50202882196905e-05i,2113.125,0.740316381696073
343,-25.6800298922139,40.1758822991988,Az_-30to-20,El_40to50,Az_-30to-20_El_40to50,-27,39,40.3089722997731,-0.0126397539151597-2.40645899606149i,0.330824034500655+5.76287082385135e-05i,1300.60546875,0.739679039019906
344,-22.9663804995795,43.3990257340569,Az_-30to-20,El_40to50,Az_-30to-20_El_40to50,-21,44,43.2551582182973,0.0383412492766008-2.47351502724022i,0.310421277343424+5.266853682237e-05i,482.34375,0.739882305770986
345,-29.6525783840719,43.3816841315393,Az_-30to-20,El_40to50,Az_-30to-20_El_40to50,-30,43,43.4436141659526,-0.0114438511083425-2.85783077433235i,0.310132540407773+1.70812457261221e-05i,1225.95703125,0.741272243582209
346,-23.7319349759087,41.0867093268429,Az_-30to-20,El_40to50,Az_-30to-20_El_40to50,-23,41,41.2280690296345,-0.0123455764360803-2.00370880004104i,0.314621745193628-0.00019352574619861i,1823.14453125,0.739233159157594
347,-23.8176748028008,41.729356742637,Az_-30to-20,El_40to50,Az_-30to-20_El_40to50,-23,41,41.7514795142419,-0.00147126345322316-2.10663559383237i,0.312686803186068+0.000120872113362966i,849.84375,0.738228302190245
348,-28.494005940305,40.7328501345386,Az_-30to-20,El_40to50,Az_-30to-20_El_40to50,-29,41,40.5246806902737,0.0097235116550636-2.74964132563181i,0.322904663559888-0.000133902039451968i,2055.703125,0.74053016496204
349,-19.7788486950435,3.39947848515291,Az_-20to-10,El_0to10,Az_-20to-10_El_0to10,-21,-0,3.30817120023791,-0.000138218377942977-2.41674702629537i,0.311619372341687-0.00012555131098127i,1811.66015625,0.739617071827816
350,-15.6000067696457,7.81255632345111,Az_-20to-10,El_0to10,Az_-20to-10_El_0to10,-15,-0,7.89742484187015,0.00963963889352878-1.64395710323531i,0.302385387388401-2.76589021925844e-05i,1458.515625,0.74099910937447
351,-19.4050399183261,6.30666576583009,Az_-20to-10,El_0to10,Az_-20to-10_El_0to10,-20,9,6.21931635396195,-0.00939950796377035-2.51717133627815i,0.29830255197727-0.0003700254718551i,2472.01171875,0.739964522988545
352,-18.118393072271,8.40361939059411,Az_-20to-10,El_0to10,Az_-20to-10_El_0to10,-18,10,8.51974788326089,0.00708629570869015-2.48827867742708i,0.287117403595381-9.47784228179857e-05i,1251.796875,0.737462081274853
353,-17.8009753319317,2.40868764509275,Az_-20to-10,El_0to10,Az_-20to-10_El_0to10,-18,-0,2.49233947696006,-0.00122159373638616-2.62165510570878i,0.29050030528505-4.38006399053475e-05i,1685.33203125,0.740234927125044
354,-18.1507041387797,2.07051663358846,Az_-20to-10,El_0to10,Az_-20to-10_El_0to10,-17,11,2.17973823344835,-0.00377056819182877-2.3238485677628i,0.301627534749295+0.000471016626095021i,1171.40625,0.740891274465936
355,-15.2090601430295,6.05264814144176,Az_-20to-10,El_0to10,Az_-20to-10_El_0to10,-16,-0,5.94518572604782,0.0106864213883843-2.20568281388253i,0.288814279079854-0.000305110626287283i,2529.43359375,0.739745523882648
356,-16.2646976941408,1.62704292395221,Az_-20to-10,El_0to10,Az_-20to-10_El_0to10,-16,8,1.40775277462486,-0.00934030843250891-2.0396015703839i,0.296639742159558+0.000154954464509346i,709.16015625,0.740907878167586
357,-12.8071730845421,5.18538241998388,Az_-20to-10,El_0to10,Az_-20to-10_El_0to10,-13,7,5.08018908598822,0.0108218927349352-1.79887232884765i,0.302344023531027-8.27324520073364e-05i,424.921875,0.739464053530974
358,-12.230996932636,3.02471779297089,Az_-20to-10,El_0to10,Az_-20to-10_El_0to10,-12,9,2.79382021411799,-0.00214834374150738-1.59318552041744i,0.310637834255255+8.84141899282348e-05i,717.7734375,0.736998935437002
359,-13.7039192869716,11.3935610169868,Az_-20to-10,El_10to20,Az_-20to-10_El_10to20,-14,12,11.3739436528023,0.000576820160666357-1.53497400812425i,0.307071926099574+0.000175638696701702i,2070.05859375,0.73825476643292
360,-10.3504904288188,19.9692919482131,Az_-20to-10,El_10to20,Az_-20to-10_El_10to20,-11,20,20.2588768203183,0.0258913544849593-1.43641421248424i,0.298170713417711-0.000149594066654948i,1587.71484375,0.737085739391008
361,-12.3126313441613,11.111926898709,Az_-20to-10,El_10to20,Az_-20to-10_El_10to20,-13,-0,11.0947304323957,-0.0181564787301236-1.78790465445081i,0.292231257005212-9.99578681754737e-05i,1670.9765625,0.741155798710087
362,-16.3973478334498,10.6970269570883,Az_-20to-10,El_10to20,Az_-20to-10_El_10to20,-16,9,10.5925165967416,-0.00513626884585588-2.44811194101482i,0.284395595737976+8.29071935553108e-05i,1754.23828125,0.742634035439006
363,-14.3541464662546,18.7726624984739,Az_-20to-10,El_10to20,Az_-20to-10_El_10to20,-14,18,18.7736702512205,-0.00390000988020737-1.81636812462593i,0.305059749809032+2.7761022933441e-05i,1544.6484375,0.741535535233887
364,-10.9207698997195,18.7326528916562,Az_-20to-10,El_10to20,Az_-20to-10_El_10to20,-11,19,18.6287859369954,-0.000524458618632532-1.45001628870466i,0.293310629812015-7.59084679820554e-05i,1688.203125,0.740425838504433
365,-10.1002937135793,11.4859279387932,Az_-20to-10,El_10to20,Az_-20to-10_El_10to20,-10,17,11.4893643632894,-0.00414428796358199-1.04804758108041i,0.315440271623318-1.40332951522812e-05i,565.60546875,0.740389881060575
366,-15.4046909900896,12.2766025702007,Az_-20to-10,El_10to20,Az_-20to-10_El_10to20,-16,16,12.2267673199025,-0.00192575856616225-1.77167332552495i,0.308559041341804-0.000285550200934043i,2710.3125,0.739393968935652
367,-13.4043527831531,12.096505988335,Az_-20to-10,El_10to20,Az_-20to-10_El_10to20,-14,11,11.9952973821953,0.0157985060759889-1.84820625438532i,0.295605962412139-9.6804538594987e-05i,1260.41015625,0.738410007431703
368,-11.5490556024068,18.7701772748958,Az_-20to-10,El_10to20,Az_-20to-10_El_10to20,-12,21,18.655588454241,-0.00400633650686902-1.63408860335303i,0.297820966480014+1.26505310308403e-05i,2394.4921875,0.737498898253672
369,-11.1467316170621,20.3315867497463,Az_-20to-10,El_20to30,Az_-20to-10_El_20to30,-10,20,20.2512041569943,-0.0213627004859855-1.5296138844159i,0.298940334492698+3.20885480448799e-05i,2245.1953125,0.740599731061607
370,-13.5797967904756,21.9404769235051,Az_-20to-10,El_20to30,Az_-20to-10_El_20to30,-14,23,21.9620830095834,0.00343145946361499-1.86513713559203i,0.305664688174331+6.22509122828532e-05i,2764.86328125,0.740040520350535
371,-18.9144903727735,24.3219106066168,Az_-20to-10,El_20to30,Az_-20to-10_El_20to30,-19,24,24.3883333376209,-0.0234559214937576-1.83211344934989i,0.324336677215989+0.000102665606206864i,1963.828125,0.737642215637273
372,-12.3589750801856,20.9652865987565,Az_-20to-10,El_20to30,Az_-20to-10_El_20to30,-13,23,20.8228598460263,-0.0330883027232089-1.3908719683878i,0.305686720064628-0.000167628336474726i,1972.44140625,0.74059133426601
373,-16.1902991521985,25.9272244659501,Az_-20to-10,El_20to30,Az_-20to-10_El_20to30,-15,28,26.0451529387901,-0.0202766219282093-1.4977170042526i,0.30302156583531+0.000134741327683249i,1306.34765625,0.739702713891188
374,-10.2987333377835,23.0350400657283,Az_-20to-10,El_20to30,Az_-20to-10_El_20to30,-9,23,22.9017516618023,0.0230988476055571-1.15824249304894i,0.301901526486101-0.000176961946117354i,1774.3359375,0.740638897102839
375,-12.8210387663329,23.7464314102753,Az_-20to-10,El_20to30,Az_-20to-10_El_20to30,-12,24,23.7771648266982,0.00062906100524838-1.63389139772445i,0.300335698068062-8.34324305091227e-05i,1142.6953125,0.739319820333552
376,-17.7500829131738,22.9042481598871,Az_-20to-10,El_20to30,Az_-20to-10_El_20to30,-17,25,22.878917025267,-0.012212003842741-2.31764618502629i,0.293539818620495-9.0706847605454e-05i,1593.45703125,0.739661705431284
377,-19.6243724094713,21.7912697236666,Az_-20to-10,El_20to30,Az_-20to-10_El_20to30,-19,23,21.8586715961413,0.0126683201378168-2.10004986220924i,0.310013229337507+1.35779060353516e-05i,1243.18359375,0.74119518328798
378,-16.5141701467911,24.323407623407,Az_-20to-10,El_20to30,Az_-20to-10_El_20to30,-16,23,24.4460682217559,-0.0256156158619671-1.78564192221924i,0.316398421023267-3.77893218471079e-05i,393.33984375,0.739401548151229
379,-13.4291813902804,33.8220549965609,Az_-20to-10,El_30to40,Az_-20to-10_El_30to40,-10,32,33.4906151273313,-0.00277982179030371-1.24923807320015i,0.311463431449044+0.000238037780285742i,450.76171875,0.739056256241893
380,-12.2122184058526,31.738748673227,Az_-20to-10,El_30to40,Az_-20to-10_El_30to40,-13,32,31.7180465440201,0.0168623521789906-1.25216384727342i,0.316184681234654-0.000134930017919685i,465.1171875,0.736045715744998
381,-12.3729468110656,37.6037380802919,Az_-20to-10,El_30to40,Az_-20to-10_El_30to40,-13,38,37.9588474189828,-0.0246055769608737-1.40543622674906i,0.303014938715521+0.000199976392162918i,1461.38671875,0.739829924245103
382,-11.1490163858517,39.3261276162617,Az_-20to-10,El_30to40,Az_-20to-10_El_30to40,-10,40,39.0861977337948,0.0256095533765236-1.15335121623335i,0.305508158303254-0.000137053918945668i,1559.00390625,0.742997770322041
383,-15.5048633405168,30.6932816891887,Az_-20to-10,El_30to40,Az_-20to-10_El_30to40,-15,31,30.743509337938,0.00850948720540216-1.75689023496092i,0.304611829941861+0.000186462207287685i,1355.15625,0.742324369359597
384,-15.5548882944743,31.7008284651164,Az_-20to-10,El_30to40,Az_-20to-10_El_30to40,-15,33,31.6021280927451,0.0187687962896505-1.75228905426644i,0.301003452771882-3.89686555056362e-05i,562.734375,0.740197247122796
385,-19.013766018137,32.6779628308496,Az_-20to-10,El_30to40,Az_-20to-10_El_30to40,-18,30,32.46316628148,-0.016380768204189-1.75771087882244i,0.302743070310291-0.000353733993380848i,821.1328125,0.743658460701661
386,-17.439142286446,36.8758667225645,Az_-20to-10,El_30to40,Az_-20to-10_El_30to40,-18,37,36.9980503078727,0.00200003020323825-1.74050092324712i,0.318211535966268-0.000166073152478179i,617.28515625,0.7389057977846
387,-19.3428733572887,38.745553016096,Az_-20to-10,El_30to40,Az_-20to-10_El_30to40,-19,40,38.9551842071176,0.0121021047534603-1.54903827356621i,0.318004488105317-5.8613031425403e-05i,821.1328125,0.739562433249113
388,-12.9079167112193,39.6371528439252,Az_-20to-10,El_30to40,Az_-20to-10_El_30to40,-14,39,39.5700456474363,-0.00885926319066466-1.14301940899937i,0.31712675378862+0.000185932567584587i,1765.72265625,0.738413687376737
389,-19.3338466500427,42.916975421878,Az_-20to-10,El_40to50,Az_-20to-10_El_40to50,-19,44,42.5486460409248,0.012383629052332-1.59780096555475i,0.314312811534472+4.59774967403355e-05i,1630.78125,0.741953871503061
390,-11.4896484739233,42.6411263074242,Az_-20to-10,El_40to50,Az_-20to-10_El_40to50,-14,42,42.4502301077561,-0.0312229498647164-0.917584427757056i,0.313675503260283-0.000304409746334805i,1191.50390625,0.742811493252273
391,-19.804338590819,40.3845294402238,Az_-20to-10,El_40to50,Az_-20to-10_El_40to50,-19,41,40.2385013859269,0.0109380619794986-1.78016531946896i,0.316710559442435-0.000179402926740201i,1326.4453125,0.740949705219626
392,-11.9059887123337,41.6877410045319,Az_-20to-10,El_40to50,Az_-20to-10_El_40to50,-11,42,41.6694053232788,-0.00406899718183666-1.28235089774806i,0.308424367529794+1.35233685309294e-05i,1742.75390625,0.739219538720958
393,-16.2230441681956,44.06117995597,Az_-20to-10,El_40to50,Az_-20to-10_El_40to50,-16,43,43.8414323969224,-0.00638872589107067-1.52813460658478i,0.309676906591559-0.000209393552401106i,1538.90625,0.740529130783663
394,-16.1695927124815,42.6114371182742,Az_-20to-10,El_40to50,Az_-20to-10_El_40to50,-16,43,42.4910423964922,-0.0096730621913677-1.36608108078824i,0.326047909020108-0.00031852156151977i,2337.0703125,0.739073466654785
395,-12.4279558142039,41.8522465909486,Az_-20to-10,El_40to50,Az_-20to-10_El_40to50,-13,43,41.8465508723443,0.00285101588813986-1.33405250423644i,0.310068982197008+0.000246621126480842i,1214.47265625,0.73810630985556
396,-11.4961557405665,40.8929087266043,Az_-20to-10,El_40to50,Az_-20to-10_El_40to50,-11,40,40.9064319784378,-0.00799042844835575-1.18584153890523i,0.310705824719656-0.000195980995854196i,901.5234375,0.742425209390836
397,-11.0028892116686,41.0018652605656,Az_-20to-10,El_40to50,Az_-20to-10_El_40to50,-12,41,40.7552653334789,0.000263264523125044-0.887767604648634i,0.314471568907138-0.000235992455998389i,1326.4453125,0.740396331172916
398,-18.044698101092,42.388861432372,Az_-20to-10,El_40to50,Az_-20to-10_El_40to50,-19,43,42.1568141056481,0.0121371641228557-1.61973228707292i,0.312839211604659-0.000216612843296993i,2538.046875,0.737878909705336
399,-9.99974634362274,6.09373307818517,Az_-10to0,El_0to10,Az_-10to0_El_0to10,-10,-0,5.92967817339608,-0.00959502567841279-1.06042437577428i,0.298174938216131+8.39161461523019e-05i,1912.1484375,0.737609941405309
400,-3.23417167030192,2.63878862855579,Az_-10to0,El_0to10,Az_-10to0_El_0to10,-4,-0,2.45145435522236,0.00295524586450318-0.389171582572471i,0.30585559368125-0.000406980548909176i,1851.85546875,0.738949070400051
401,-6.72492622291537,5.66045015309732,Az_-10to0,El_0to10,Az_-10to0_El_0to10,-7,11,5.67398451642501,-0.0122701998764405-0.777569387237998i,0.302231631522066-0.000141368608643319i,2411.71875,0.74064205038811
402,-1.25088503200022,4.80318679402942,Az_-10to0,El_0to10,Az_-10to0_El_0to10,-1,-0,4.93208647294807,0.0174814270542932-0.186226590158498i,0.285032465547502+6.70327945259952e-05i,2414.58984375,0.74198868915015
403,-4.54939575078304,2.93451160731935,Az_-10to0,El_0to10,Az_-10to0_El_0to10,-5,11,2.91513039394896,-0.000260716028457746-0.487000962776547i,0.30976681033775-4.03466691313928e-05i,2225.09765625,0.738341203274736
404,-5.57635153281451,6.58711337496136,Az_-10to0,El_0to10,Az_-10to0_El_0to10,-5,10,6.65810216283242,-0.00648772053059003-0.7366324534236i,0.298391522312616-8.9827091680289e-05i,2098.76953125,0.737851939914376
405,-5.79291060269641,5.9093972883287,Az_-10to0,El_0to10,Az_-10to0_El_0to10,-6,-0,5.97073982911692,-0.00390294965924087-0.872960847970259i,0.30104239738314+0.000238226106900247i,2291.1328125,0.738496404540132
406,-4.65186813509831,0.690703691635685,Az_-10to0,El_0to10,Az_-10to0_El_0to10,-5,-0,0.705774135132444,-0.0215393584051484-0.591994332382563i,0.294153000758358+1.06604387080655e-05i,1981.0546875,0.739980474541579
407,-8.13081688142206,1.47964272365354,Az_-10to0,El_0to10,Az_-10to0_El_0to10,-8,-0,1.49907811757212,0.0142692386471836-0.962906272275572i,0.302770173366819-1.71230886152896e-05i,2273.90625,0.740178939537146
408,-4.27624326825364,5.02553337705198,Az_-10to0,El_0to10,Az_-10to0_El_0to10,-4,11,4.9189876436651,0.0026429542126544-0.62859926133536i,0.277971282011143+8.6195516892297e-05i,508.18359375,0.742261757043077
409,-4.88382822325134,14.9748484293298,Az_-10to0,El_10to20,Az_-10to0_El_10to20,-5,13,14.9613881215141,0.0149035919625935-0.609784236284489i,0.302864757455157+9.7901183103051e-05i,1877.6953125,0.738610111237313
410,-3.00335633750877,17.6295281074829,Az_-10to0,El_10to20,Az_-10to0_El_10to20,-4,17,17.621701414769,-0.00456134437131283-0.431022138769327i,0.287618557375486-4.88135937270831e-05i,666.09375,0.743780428306999
411,-4.52084918267154,16.3398925808482,Az_-10to0,El_10to20,Az_-10to0_El_10to20,-4,16,16.233213475951,-0.0158273962082517-0.538682887347899i,0.307748791465495-0.00011016767896109i,824.00390625,0.738619570349471
412,-2.91863888806502,15.0274758765461,Az_-10to0,El_10to20,Az_-10to0_El_10to20,-3,16,15.0610109930726,0.00287049215321939-0.389082164379821i,0.302524691381271-1.49015401056454e-05i,1073.7890625,0.740646897905391
413,-7.48690452985854,18.6590169313973,Az_-10to0,El_10to20,Az_-10to0_El_10to20,-7,18,18.5028710580938,0.00322776428172951-0.772193447532944i,0.303551058047336-1.20610261313027e-05i,757.96875,0.741294251472223
414,-9.35065219188271,15.3878089212128,Az_-10to0,El_10to20,Az_-10to0_El_10to20,-9,14,15.4169876033917,0.00309594497765858-1.27998197125361i,0.296963341197264+2.21560393785791e-05i,680.44921875,0.742482505603275
415,-4.33412391672044,18.4606330321146,Az_-10to0,El_10to20,Az_-10to0_El_10to20,-4,16,18.2980736168742,-0.0132034142401958-0.587300581135935i,0.290408655139071-0.000233598122066227i,1162.79296875,0.742202725089525
416,-8.28410846122684,17.4566370189395,Az_-10to0,El_10to20,Az_-10to0_El_10to20,-7,20,17.3986586419828,0.00997697683428739-0.874085306010794i,0.31497072097205-8.03442383579267e-05i,1656.62109375,0.743296478376198
417,-5.49959504904056,12.1070705624839,Az_-10to0,El_10to20,Az_-10to0_El_10to20,-6,15,12.230626222871,0.00534148946924559-0.722766621928782i,0.289305305401275+0.0001929085970531i,424.921875,0.737717840522189
418,-7.15111222405614,10.9141849759346,Az_-10to0,El_10to20,Az_-10to0_El_10to20,-7,12,10.8104716999598,-0.010763551920106-1.02187940654771i,0.290673007272455-0.000232805439944951i,459.375,0.738002726748724
419,-8.06622781600414,24.6930210101779,Az_-10to0,El_20to30,Az_-10to0_El_20to30,-8,23,24.7685214690018,0.00145125655983263-0.968766143217006i,0.301943692687071+5.62138954108352e-05i,2199.2578125,0.738836209352643
420,-5.41007353279123,25.4755549509274,Az_-10to0,El_20to30,Az_-10to0_El_20to30,-4,24,25.1945003016701,-0.00325360209087322-0.556610970784287i,0.311350579501754+0.000284543898563264i,881.42578125,0.736499497566924
421,-8.30372581358296,29.3673255253717,Az_-10to0,El_20to30,Az_-10to0_El_20to30,-8,28,29.2742508744419,0.00307238352220451-0.963464984831204i,0.298106733188195-0.000176453247745449i,1866.2109375,0.738429909714757
422,-4.272107329818,29.683280058405,Az_-10to0,El_20to30,Az_-10to0_El_20to30,-5,31,29.6563708549218,0.00601282477702963-0.380999300828452i,0.317485412753732+0.00034036014943524i,890.0390625,0.739201312918823
423,-6.47787868898694,21.1255233883649,Az_-10to0,El_20to30,Az_-10to0_El_20to30,-6,20,21.1692107360074,0.0100605951230492-0.879381722445816i,0.297087625830065+0.000257617099442622i,1791.5625,0.74243476335393
424,-8.80524942489134,26.9473509549609,Az_-10to0,El_20to30,Az_-10to0_El_20to30,-9,28,27.1635247211565,-0.0170331111046595-1.05003821369345i,0.314428530685508+1.3079463354923e-05i,1177.1484375,0.739047330497
425,-1.04820756121754,27.4426702813252,Az_-10to0,El_20to30,Az_-10to0_El_20to30,-1,27,27.4581105208784,0.0215083523636807-0.138796223627967i,0.30209781103441+7.90828577064695e-05i,663.22265625,0.738420529942134
426,-2.29617113006454,26.9935976912552,Az_-10to0,El_20to30,Az_-10to0_El_20to30,-3,28,26.7139629984261,-0.000678478007706323-0.235701115304492i,0.304461152878786+8.89890030180175e-05i,1989.66796875,0.73868553242461
